SKU,MMX_Q1,MMX_Q2,MMX_Q3,MMX_Q4,MMXVI_Q1,MMXVI_Q2,MMXVI_Q3,MMXVI_Q4,MMXVII_Q1,MMXVII_Q2,MMXVII_Q3,MMXVII_Q4,MMXVIII_Q1,MMXVIII_Q2,MMXVIII_Q3,MMXVIII_Q4,MMXIX_Q1,MMXIX_Q2,MMXIX_Q3,MMXIX_Q4,MMXX_Q1,MMXX_Q2,MMXX_Q3,MMXX_Q4,MMXXI_Q1,MMXXI_Q2,MMXXI_Q3,MMXXI_Q4,MMXXII_Q1,MMXXII_Q2,MMXXII_Q3
1624065,0,0,0,0,143.35,0,0,151.83,0,0,0,0,303.66,0,151.83,0,0,153.36,0,153.36,0,443.94,153.36,0,0,330.8,165.4,330.8,0,0,330.81
11859,256.89,391.88,288.76,69.38,139.99,0,65.63,0,11.25,0,0,41.92,0,0,30.54,38.57,239.51,0,0,6.44,22.98,0,0,1206.89,0,0,0,0,0,0,0
241642,0,0,0,0,303.2,168.2,0,657.78,479.4,638.45,91.65,17.48,4.22,34.56,28.97,384.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980442,0,0,0,0,0,0,0,46.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761.23,0,0,0,0,0,0,0
1390850,0,56.25,45,60,0,225,38.84,0,0,416.88,361.62,315.12,21.7,0,0,2.73,21.43,0,0,19.42,77.68,23.3,690.42,0,62.81,155.36,19.42,116.52,77.68,0,0
1050601,228.75,41.51,249.11,93.41,0,0,0,0,37.37,74.74,285.14,0,74.74,37.36,36.64,0,34.61,73.28,36.64,146.56,142.51,109.93,73.28,219.84,146.56,211.18,69.92,112.1,143.25,126.98,0
700564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.71,0,0,0,0,0,0,0,0,0,1149.02,506.92,0,608.3,0
651549,580.04,98.04,240,51.43,51.43,438.66,184.23,0,52.63,263.2,52.63,150.89,394.79,0,140.36,52.63,0,0,0,0,0,0,0,0,52.15,0,0,0,0,0,0
460128,0,0,345.31,0,341.52,0,0,379.47,0,0,0,0,0,284.6,0,0,0,290.29,0,0,580.59,0,290.3,0,0,0,0,0,290.29,0,0
752923,513.04,159.11,0,0,0,0,0,0,155.89,133.93,121.43,0,155.89,0,155.89,129.91,0,0,0,0,0,389.73,0,259.82,0,155.89,0,0,0,311.78,155.89
1754774,0,0,0,0,77.01,0,0,0,0,0,0,0,0,0,0,401.78,0,435.27,0,405.98,0,0,0,87.05,0,174.11,0,87.05,728.57,182.14,218.57
783596,0,0,0,97.77,0,110.8,234.64,0,117.32,0,202.06,0,221.61,117.32,0,117.32,0,0,113.08,103.8,0,130.79,0,261.57,0,0,414.65,253.39,146.25,154.29,0
24835,193.29,27.7,20.27,203.62,126.62,86.81,151.92,88.63,20.5,88.63,241.17,55.46,118.79,100.71,73.57,26.61,94.01,11.38,113.15,32.8,63.11,129.02,209.6,86.95,32.96,88.35,79.22,47.47,41.29,14.04,127.23
650334,0,137.41,91.6,113.18,183.21,131.3,45.8,213.74,137.4,83.97,0,320.63,91.6,552.19,114.51,165.4,308.08,0,46.2,0,0,29.2,29.2,0,0,0,0,0,0,0,0
21812,247.99,0,0,0,0,0,0,0,0,0,783.48,0,478.79,43.53,728.3,0,461.1,51.23,0,0,0,0,0,0,0,0,0,0,0,0,0
